WB_name	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SE575747-113237	0	0.042908587	0.085817175	0.128725762	0.171634349	0.214542936	0.257451524	0.300360111	0.343268698	0.386177285	0.429085873	0.47199446	0.514903047	0.557811634	0.600720222	0.643628809	0.686537396	0.729445983	0.772354571	0.815263158	0.858171745	0.901080332	0.94398892	0.986897507	1.034487179	1.084134615	1.133782051	1.183429487	1.233076923	1.282724359	1.332371795	1.382019231	1.431666667	1.481314103	1.530961538	1.580608974	1.63025641	1.679903846	1.729551282	1.779198718	1.828846154	1.87849359	1.928141026	1.977788462	2.032796935	2.092145594	2.151494253	2.210842912	2.270191571	2.32954023	2.388888889	2.448237548	2.507586207	2.566934866	2.626283525	2.685632184	2.744980843	2.804329502	2.863678161	2.92302682	2.982375479	3.047973568	3.116211454	3.184449339	3.252687225	3.32092511	3.389162996	3.457400881	3.525638767	3.593876652	3.662114537	3.730352423	3.798590308	3.866828194	3.935066079	4.007075472	4.153207547	4.299339623	4.445471698	4.591603774	4.737735849	4.883867925	5.039259259	5.230493827	5.421728395	5.612962963	5.804197531	5.995432099	6.290769231	6.588653846	6.886538462	7.309354839	7.809032258	8.368076923	8.963846154	9.60625	10.35529412	11.283125	12.30923077	13.651	17
SE575760-112671	0	0.284693619	0.569387238	0.854080857	1.13880152	1.423550619	1.708299717	1.993048816	2.278204528	2.563370414	2.8485363	3.13402915	3.419892399	3.705755649	3.991618899	4.283528236	4.57562019	4.867712144	5.161027294	5.455355021	5.749682748	6.044385983	6.341224987	6.638063992	6.934902996	7.234288355	7.534388992	7.834489628	8.135873937	8.438836824	8.74179971	9.045302696	9.3519211	9.658539503	9.965157906	10.27559315	10.58651771	10.89744228	11.2186491	11.54491682	11.87118455	12.20090651	12.53288197	12.86485743	13.20015248	13.5377267	13.87530091	14.21581684	14.55805598	14.90029512	15.24640095	15.59409637	15.94179179	16.2944977	16.64821109	17.00195356	17.36101241	17.72007126	18.08027421	18.44452449	18.80877477	19.17618733	19.54709481	19.91800228	20.29516598	20.67410529	21.05817406	21.47375711	21.88934016	22.3197465	22.75553236	23.20012167	23.65596007	24.11675191	24.5927871	25.07203751	25.57031202	26.07164025	26.59209973	27.11800224	27.66362957	28.21958856	28.79215517	29.38334843	29.98515651	30.6160147	31.26175006	31.92941741	32.63050422	33.35462009	34.10679771	34.90460824	35.7514486	36.65611023	37.63708637	38.71963943	39.93933991	41.41524708	43.27774905	45.81935549	59
SE575782-165143	0	0.102839701	0.205679401	0.308519102	0.411358803	0.514198503	0.617038204	0.719877905	0.822717605	0.925557306	1.029060863	1.134304716	1.239548569	1.344792422	1.450036276	1.555280129	1.660523982	1.765767836	1.871011689	1.976255542	2.083865616	2.192165077	2.300464538	2.408763998	2.517063459	2.62536292	2.733662381	2.841961842	2.950261302	3.060492716	3.172365039	3.284237361	3.396109683	3.507982005	3.619854327	3.73172665	3.843598972	3.955471294	4.078984925	4.21019598	4.341407035	4.47261809	4.603829146	4.735040201	4.866251256	4.997462312	5.135409836	5.273490217	5.411570598	5.549650978	5.687731359	5.82581174	5.963892121	6.107127778	6.252188889	6.39725	6.542311111	6.687372222	6.832433333	6.977494444	7.134266586	7.293189288	7.45211199	7.611034693	7.769957395	7.928880097	8.093614536	8.263056457	8.432498378	8.601940299	8.771382219	8.94082414	9.117510373	9.298084371	9.478658368	9.659232365	9.839806362	10.02214125	10.21831705	10.41449286	10.61066867	10.80684448	11.00566996	11.37394922	11.74222849	12.11961832	12.51825954	12.91690076	13.34561873	13.78225753	14.238	14.71274545	15.20624	15.72846	16.30057554	16.92673861	17.62822888	18.40086817	19.29557312	20.41238806	32
SE575880-164000	0	0.051209302	0.102418605	0.153627907	0.204837209	0.256046512	0.307255814	0.358465116	0.409674419	0.460883721	0.512093023	0.563302326	0.614511628	0.66572093	0.716930233	0.768139535	0.819348837	0.87055814	0.921767442	0.972976744	1.027083333	1.084427083	1.141770833	1.199114583	1.256458333	1.313802083	1.371145833	1.428489583	1.485833333	1.543177083	1.600520833	1.657864583	1.715208333	1.772552083	1.829895833	1.887239583	1.944583333	2.002163743	2.066549708	2.130935673	2.195321637	2.259707602	2.324093567	2.388479532	2.452865497	2.517251462	2.581637427	2.646023392	2.710409357	2.774795322	2.839181287	2.903567251	2.967953216	3.036866667	3.110266667	3.183666667	3.257066667	3.330466667	3.403866667	3.477266667	3.550666667	3.624066667	3.697466667	3.770866667	3.844266667	3.917666667	3.991066667	4.098673469	4.211020408	4.323367347	4.435714286	4.548061224	4.660408163	4.772755102	4.885102041	4.99744898	5.132839506	5.268765432	5.404691358	5.540617284	5.67654321	5.812469136	5.948395062	6.105076923	6.274461538	6.443846154	6.613230769	6.782615385	6.952	7.207631579	7.497368421	7.787105263	8.088484848	8.422121212	8.755757576	9.113461538	9.536923077	9.960384615	10.41583333	10.87458333	14
SE575900-090001	0	2.059528097	4.161006083	6.284982648	8.429102503	10.59424775	12.78821433	15.01401834	17.26977216	19.55791457	21.90348696	24.30534748	26.74241119	29.21059217	31.70443961	34.22473774	36.77282726	39.35016914	41.95860806	44.60043165	47.27680845	49.98672098	52.73009497	55.50496458	58.3113783	61.1513422	64.02650162	66.93850144	69.88945834	72.88173127	75.92081389	79.00775257	82.13841943	85.30870318	88.52001048	91.7754725	95.07867504	98.43664955	101.8597883	105.3515046	108.8977581	112.4932465	116.1351079	119.8235932	123.5600176	127.3447202	131.1787126	135.0637893	139.0029627	143.0000744	147.0579463	151.175738	155.3539278	159.5933037	163.8953109	168.2605336	172.6893442	177.184251	181.7486612	186.3873342	191.1056196	195.9135077	200.8254139	205.8778314	211.069849	216.3721952	221.7680402	227.2524895	232.8195101	238.466171	244.1909093	249.9940481	255.8944437	261.9224254	268.0869847	274.3982766	280.8659506	287.5014442	294.319308	301.3377889	308.583263	315.9911037	323.5707991	331.3363204	339.2971941	347.4651882	355.850861	364.4739637	373.3606423	382.5566023	392.1163977	402.3664779	415.3740544	429.383331	444.516824	460.9307332	479.0236923	500.0500582	526.9491564	562.3532638	663
SE575920-191650	0	0.086875	0.17375	0.260625	0.3475	0.434375	0.52125	0.608125	0.695	0.781875	0.86875	0.955625	1.043803681	1.133343558	1.222883436	1.312423313	1.40196319	1.491503067	1.581042945	1.670582822	1.760122699	1.849662577	1.939202454	2.030554348	2.12573913	2.220923913	2.316108696	2.411293478	2.506478261	2.601663043	2.696847826	2.792032609	2.887217391	2.982402174	3.083096624	3.185040745	3.286984866	3.388928987	3.490873108	3.592817229	3.69476135	3.796705471	3.898649593	4.000655527	4.113213368	4.225771208	4.338329049	4.450886889	4.56344473	4.676002571	4.788560411	4.901118252	5.014575342	5.134534247	5.254493151	5.374452055	5.494410959	5.614369863	5.734328767	5.854287671	5.974246575	6.103103448	6.234392804	6.365682159	6.496971514	6.62826087	6.759550225	6.89083958	7.026499102	7.183716338	7.340933573	7.498150808	7.655368043	7.812585278	7.969802513	8.144683027	8.323762781	8.502842536	8.68192229	8.861002045	9.04600939	9.25157277	9.45713615	9.662699531	9.868262911	10.08431635	10.31908847	10.55386059	10.78863271	11.03151625	11.34765343	11.66379061	11.9799278	12.37619266	12.77788991	13.24166667	13.78222222	14.43575	15.21824176	16.26079365	19
SE580000-164060	0	0.089747748	0.179495495	0.269243243	0.358990991	0.448738739	0.538486486	0.628234234	0.717981982	0.80772973	0.897477477	0.987225225	1.079111111	1.171351852	1.263592593	1.355833333	1.448074074	1.540314815	1.632555556	1.724796296	1.817037037	1.909277778	2.001623762	2.100257426	2.198891089	2.297524752	2.396158416	2.494792079	2.593425743	2.692059406	2.790693069	2.889326733	2.987960396	3.090164948	3.192865979	3.29556701	3.398268041	3.500969072	3.603670103	3.706371134	3.809072165	3.911773196	4.016478873	4.133403756	4.250328638	4.367253521	4.484178404	4.601103286	4.718028169	4.834953052	4.951877934	5.071140777	5.192038835	5.312936893	5.433834951	5.55473301	5.675631068	5.796529126	5.917427184	6.040695876	6.169072165	6.297448454	6.425824742	6.554201031	6.68257732	6.810953608	6.939329897	7.075057143	7.217371429	7.359685714	7.502	7.644314286	7.786628571	7.928942857	8.076503067	8.229294479	8.38208589	8.534877301	8.687668712	8.840460123	8.993251534	9.156098361	9.319409836	9.482721311	9.646032787	9.809344262	9.972655738	10.15025362	10.33072464	10.51119565	10.69166667	10.87213768	11.11901639	11.52729508	11.93557377	12.46098901	13.01245902	13.82901639	14.77215686	16.09954545	21
SE580000-164500	0	0.064634465	0.12926893	0.193903394	0.258537859	0.323172324	0.387806789	0.452441253	0.517075718	0.581710183	0.646344648	0.710979112	0.775613577	0.840248042	0.904882507	0.969516971	1.038584071	1.11160767	1.184631268	1.257654867	1.330678466	1.403702065	1.476725664	1.549749263	1.622772861	1.69579646	1.768820059	1.841843658	1.914867257	1.987890855	2.065090623	2.143120567	2.221150512	2.299180457	2.377210402	2.455240347	2.533270292	2.611300236	2.689330181	2.767360126	2.845390071	2.923420016	3.001579399	3.086575107	3.171570815	3.256566524	3.341562232	3.42655794	3.511553648	3.596549356	3.681545064	3.766540773	3.851536481	3.936532189	4.027621145	4.136674009	4.245726872	4.354779736	4.463832599	4.572885463	4.681938326	4.790991189	4.900044053	5.010122549	5.131470588	5.252818627	5.374166667	5.495514706	5.616862745	5.738210784	5.859558824	5.980906863	6.115408022	6.252365145	6.389322268	6.526279391	6.663236515	6.800193638	6.937150761	7.103038462	7.293461538	7.483884615	7.674307692	7.864730769	8.061413276	8.273447537	8.485481799	8.69751606	8.909550321	9.137815534	9.37815534	9.618495146	9.858834951	10.10752632	10.36810526	10.62868421	10.88926316	11.48666667	12.51263158	14.55103448	25
SE580025-113168	0	0.057904085	0.115808171	0.173712256	0.231616341	0.289520426	0.347424512	0.405328597	0.463232682	0.521136767	0.579040853	0.636944938	0.694849023	0.752753108	0.810657194	0.868561279	0.926465364	0.984369449	1.054275941	1.128620296	1.202964652	1.277309008	1.351653364	1.425997719	1.500342075	1.574686431	1.649030787	1.723375143	1.797719498	1.872063854	1.94640821	2.02300885	2.105436157	2.187863464	2.270290771	2.352718078	2.435145386	2.517572693	2.6	2.682427307	2.764854614	2.847281922	2.929709229	3.013714286	3.106857143	3.2	3.293142857	3.386285714	3.479428571	3.572571429	3.665714286	3.758857143	3.852	3.945142857	4.051937984	4.178294574	4.304651163	4.431007752	4.557364341	4.68372093	4.810077519	4.936434109	5.070434783	5.212173913	5.353913043	5.495652174	5.637391304	5.779130435	5.920869565	6.07403599	6.241645244	6.409254499	6.576863753	6.744473008	6.912082262	7.099358974	7.308333333	7.517307692	7.726282051	7.93525641	8.162454874	8.397833935	8.633212996	8.868592058	9.117073171	9.382113821	9.647154472	9.912195122	10.2027907	10.50604651	10.80930233	11.17925926	11.66222222	12.18317757	12.79252336	13.4673913	14.21891892	15.12982456	16.31836735	17.81538462	23
SE580150-191251	0	0.49236141	0.98472282	1.484185443	1.983875461	2.491553304	2.999497501	3.518305686	4.038202509	4.572084914	5.108613728	5.655829221	6.208501229	6.770422297	7.344621019	7.927300955	8.517312227	9.110183938	9.711141403	10.31646461	10.92582848	11.5467557	12.1714143	12.80177261	13.43809291	14.07808909	14.72493901	15.37712211	16.03361247	16.69687693	17.36443507	18.03614411	18.71743809	19.40652809	20.10368165	20.81573263	21.54094136	22.27319581	23.00969143	23.75253147	24.49952917	25.25055292	26.00554032	26.7659788	27.52949833	28.29605844	29.06585666	29.84177481	30.62364376	31.40957992	32.19945711	32.99407818	33.79231239	34.59498681	35.40275388	36.21569131	37.03336643	37.85900496	38.69056441	39.52754531	40.37032407	41.22027445	42.07965312	42.9490354	43.83065348	44.7226173	45.62557125	46.54102493	47.46936877	48.41006995	49.36399789	50.33333244	51.31886679	52.32081672	53.33991545	54.37841138	55.43714703	56.5158316	57.61592604	58.73718644	59.87974922	61.04589436	62.23569403	63.45139347	64.69976552	65.99025213	67.34273038	68.75470611	70.23929501	71.80107158	73.45262913	75.20606803	77.08242687	79.11666076	81.35224015	83.82677692	86.58359462	89.68160682	93.21493136	97.39514575	106
SE580205-165162	0	0.134639528	0.269279055	0.403918583	0.538558111	0.673197638	0.807837166	0.942476694	1.078668569	1.216018386	1.353368204	1.490718022	1.62806784	1.765417657	1.902767475	2.040671702	2.179919653	2.319167604	2.458415555	2.597663506	2.736911457	2.876159409	3.015638558	3.156976023	3.298313489	3.439650954	3.58098842	3.722325885	3.86366335	4.005443892	4.159303977	4.313164063	4.467024148	4.620884233	4.774744318	4.928604403	5.084782767	5.242968237	5.401153706	5.559339175	5.717524644	5.875710113	6.035053804	6.198644516	6.362235227	6.525825939	6.689416651	6.853007363	7.017725806	7.192431452	7.367137097	7.541842742	7.716548387	7.891254032	8.069050232	8.251941748	8.434833263	8.617724778	8.800616294	8.983507809	9.176415305	9.370315507	9.564215708	9.75811591	9.952016111	10.15785524	10.36762043	10.57738562	10.78715081	10.996916	11.33840666	11.68186286	12.0281162	12.40951585	12.79091549	13.185633	13.59651019	14.00794493	14.44983172	14.89171851	15.35905598	15.83465423	16.34616044	16.87680343	17.44005291	18.01423462	18.63407725	19.27732813	19.9543125	20.68654206	21.52159329	22.47524913	23.53172237	24.71236879	26.02657673	27.54688091	29.30008772	31.35778378	33.98986842	37.69715789	49
SE580240-112501	0	0.293557204	0.587114408	0.880671613	1.174546877	1.468639979	1.762733081	2.057026956	2.352159121	2.647291285	2.942423449	3.238491855	3.534787178	3.831082501	4.129262765	4.429942674	4.730622584	5.031428189	5.333315487	5.635202784	5.937090082	6.240166801	6.543556632	6.846946462	7.152220104	7.459411604	7.766603105	8.074270048	8.383440713	8.692611378	9.001796076	9.313401492	9.625006908	9.936612324	10.25095684	10.56600084	10.88104484	11.2050241	11.53442384	11.86382357	12.19519032	12.52794335	12.86069637	13.19480018	13.52987669	13.8649532	14.20149656	14.53903023	14.8765639	15.21603745	15.55662942	15.89722138	16.23998781	16.583694	16.92740018	17.27360812	17.620486	17.96736389	18.31800778	18.6690428	19.02023529	19.37402353	19.72781176	20.08296651	20.44267943	20.80239234	21.18198747	21.58581916	21.98965085	22.41215304	22.83514629	23.26788634	23.70685091	24.15172134	24.60846497	25.06763285	25.54135686	26.01559852	26.50558332	26.99556811	27.50202156	28.00890332	28.53183399	29.05684717	29.59966306	30.14818523	30.71274093	31.28826438	31.87514962	32.48197611	33.09894497	33.74205874	34.40883777	35.09898461	35.83773338	36.6312769	37.49174679	38.45919032	39.62113636	41.21832512	62
SE580250-164000	0	0.027457627	0.054915254	0.082372881	0.109830508	0.137288136	0.164745763	0.19220339	0.219661017	0.247118644	0.274576271	0.302033898	0.329491525	0.356949153	0.38440678	0.411864407	0.439322034	0.466779661	0.494237288	0.521694915	0.549152542	0.576610169	0.604067797	0.631525424	0.658983051	0.686440678	0.713898305	0.741355932	0.768813559	0.796271186	0.823728814	0.851186441	0.878644068	0.906101695	0.933559322	0.961016949	0.988474576	1.021860465	1.059534884	1.097209302	1.134883721	1.17255814	1.210232558	1.247906977	1.285581395	1.323255814	1.360930233	1.398604651	1.43627907	1.473953488	1.511627907	1.549302326	1.586976744	1.624651163	1.662325581	1.7	1.737674419	1.775348837	1.813023256	1.850697674	1.888372093	1.926046512	1.96372093	2.001714286	2.048	2.094285714	2.140571429	2.186857143	2.233142857	2.279428571	2.325714286	2.372	2.418285714	2.464571429	2.510857143	2.557142857	2.603428571	2.649714286	2.696	2.742285714	2.788571429	2.834857143	2.881142857	2.927428571	2.973714286	3.029166667	3.096666667	3.164166667	3.231666667	3.299166667	3.366666667	3.434166667	3.501666667	3.569166667	3.636666667	3.704166667	3.771666667	3.839166667	3.906666667	3.974166667	5
SE580325-113500	0	0.071663974	0.143327948	0.214991922	0.286655897	0.358319871	0.429983845	0.501647819	0.573311793	0.644975767	0.716639742	0.788303716	0.85996769	0.931631664	1.00372127	1.084640642	1.165560015	1.246479387	1.32739876	1.408318132	1.489237505	1.570156877	1.65107625	1.731995622	1.812914995	1.893834367	1.97475374	2.060918164	2.149461078	2.238003992	2.326546906	2.41508982	2.503632735	2.592175649	2.680718563	2.769261477	2.857804391	2.946347305	3.037591398	3.132989247	3.228387097	3.323784946	3.419182796	3.514580645	3.609978495	3.705376344	3.800774194	3.896172043	3.991569892	4.102900763	4.215776081	4.328651399	4.441526718	4.554402036	4.667277354	4.780152672	4.89302799	5.006542583	5.131641286	5.256739989	5.381838691	5.506937394	5.632036097	5.7571348	5.882233503	6.008253968	6.149079365	6.289904762	6.430730159	6.571555556	6.712380952	6.853206349	6.994031746	7.158744395	7.3245142	7.490284006	7.656053812	7.821823617	7.987593423	8.169727047	8.35318445	8.536641853	8.720099256	8.903556658	9.096602388	9.300275482	9.503948577	9.707621671	9.911294766	10.12723577	10.35264228	10.57804878	10.80345528	11.04625407	11.40749186	11.76872964	12.20620155	12.77932817	13.6589372	15.2775	29
SE580338-112901	0	0.101757841	0.203515682	0.305273523	0.407031364	0.508789205	0.610547046	0.712304887	0.814062728	0.915820569	1.018653251	1.126633127	1.234613003	1.342592879	1.450572755	1.558552632	1.666532508	1.774512384	1.88249226	1.990472136	2.103752039	2.217544861	2.331337684	2.445130506	2.558923328	2.67271615	2.786508972	2.900301794	3.014974003	3.135866551	3.256759099	3.377651646	3.498544194	3.619436742	3.740329289	3.861221837	3.982114385	4.118161034	4.256838966	4.395516899	4.534194831	4.672872763	4.811550696	4.950228628	5.092587992	5.237008282	5.381428571	5.525848861	5.670269151	5.814689441	5.959109731	6.109181223	6.261484716	6.41378821	6.566091703	6.718395197	6.87069869	7.024759107	7.188695652	7.352632197	7.516568743	7.680505288	7.844441833	8.008802469	8.181037037	8.353271605	8.525506173	8.697740741	8.869975309	9.044927727	9.2282523	9.411576873	9.594901445	9.778226018	9.961550591	10.15638298	10.3542695	10.55215603	10.75004255	10.94792908	11.24074941	11.56747073	11.89419204	12.26058011	12.64596685	13.03481595	13.46276074	13.89070552	14.35697595	14.83639175	15.3676	15.92564	16.53982143	17.18215	17.8797	18.65225989	19.51973333	20.53125984	21.73376147	23.29438356	29
SE580375-164500	0	0.047173252	0.094346505	0.141519757	0.188693009	0.235866261	0.283039514	0.330212766	0.377386018	0.424559271	0.471732523	0.518905775	0.566079027	0.61325228	0.660425532	0.707598784	0.754772036	0.801945289	0.849118541	0.896291793	0.943465046	0.990638298	1.044748201	1.10057554	1.156402878	1.212230216	1.268057554	1.323884892	1.37971223	1.435539568	1.491366906	1.547194245	1.603021583	1.658848921	1.714676259	1.770503597	1.826330935	1.882158273	1.937985612	1.99381295	2.05390625	2.11453125	2.17515625	2.23578125	2.29640625	2.35703125	2.41765625	2.47828125	2.53890625	2.59953125	2.66015625	2.72078125	2.78140625	2.84203125	2.90265625	2.96328125	3.025394191	3.089792531	3.154190871	3.218589212	3.282987552	3.347385892	3.411784232	3.476182573	3.540580913	3.604979253	3.669377593	3.733775934	3.798174274	3.862572614	3.926970954	3.991369295	4.077241379	4.166436782	4.255632184	4.344827586	4.434022989	4.523218391	4.612413793	4.701609195	4.790804598	4.88	4.969195402	5.070068966	5.177103448	5.284137931	5.391172414	5.498206897	5.605241379	5.712275862	5.819310345	5.926344828	6.04245614	6.178596491	6.314736842	6.450877193	6.587017544	6.723157895	6.859298246	6.995438596	9
SE580380-170001	0	0.287039828	0.574079657	0.861119485	1.148168941	1.43522742	1.7222859	2.009346201	2.296460649	2.583575096	2.870689543	3.157824504	3.444976276	3.732128047	4.019379328	4.308013197	4.596647067	4.885280936	5.174301991	5.463578444	5.752854898	6.042205969	6.331994752	6.621783536	6.911572319	7.202623762	7.494229703	7.785835644	8.077749503	8.370514911	8.663280318	8.956045726	9.250153908	9.5444993	9.838844693	10.13448032	10.43167709	10.72887386	11.02704396	11.33533636	11.64362875	11.95192114	12.26265126	12.5738318	12.88501233	13.19802005	13.51209868	13.82617731	14.14170665	14.4590339	14.77636116	15.09487416	15.41621763	15.7375611	16.06073346	16.39205415	16.72337483	17.05573208	17.3933318	17.73093153	18.07012276	18.41556259	18.76100242	19.10965764	19.46553246	19.82140728	20.18537567	20.55749747	20.92961927	21.36797843	21.82178737	22.29479508	22.78021756	23.28043034	23.79288018	24.32092782	24.85955621	25.41978278	25.98762725	26.5847862	27.19224961	27.82165978	28.47531302	29.14632789	29.84679245	30.57679646	31.332812	32.11920247	32.94434815	33.8143645	34.73235789	35.70645038	36.7514762	37.8764391	39.11206718	40.50922428	42.13487631	44.1021142	46.59162284	50.04420335	74
SE580500-111801	0	0.296554795	0.593109591	0.889664386	1.187048146	1.48492307	1.782797995	2.081033644	2.380240504	2.679447363	2.978654222	3.279401519	3.580267156	3.881132792	4.185282197	4.491576304	4.797870412	5.10499037	5.413712878	5.722435386	6.031426764	6.342813319	6.654199873	6.965586428	7.280791462	7.596470938	7.912150415	8.229946838	8.548559541	8.867172245	9.188062705	9.510581657	9.833100608	10.15762584	10.48430278	10.81097971	11.14570941	11.49149659	11.83728376	12.18642875	12.53855822	12.89068768	13.2468786	13.60489793	13.96291725	14.32565623	14.68894054	15.05312654	15.42268311	15.79223968	16.16439662	16.53989267	16.91538872	17.29529285	17.67647918	18.05858572	18.44585492	18.83312412	19.22457002	19.6191784	20.01404737	20.41611422	20.81818108	21.24229816	21.68461815	22.13237518	22.59364074	23.05713559	23.53712933	24.01774082	24.51505159	25.01281451	25.52831414	26.04551947	26.58108789	27.12117604	27.67749455	28.24424199	28.82537437	29.42525977	30.03468485	30.66979635	31.31917237	31.98399633	32.67983829	33.39559745	34.13406738	34.90294623	35.70849882	36.54506359	37.41837746	38.33739149	39.32174098	40.39806963	41.56757206	42.85221349	44.29228781	45.88649726	47.72685795	49.9003587	89
SE580500-112970	0	0.117457627	0.234915254	0.352372881	0.469830508	0.587288136	0.704745763	0.82220339	0.939661017	1.058608696	1.179130435	1.299652174	1.420173913	1.540695652	1.661217391	1.78173913	1.90226087	2.023926941	2.150502283	2.277077626	2.403652968	2.530228311	2.656803653	2.783378995	2.909954338	3.037558685	3.167699531	3.297840376	3.427981221	3.558122066	3.688262911	3.818403756	3.948544601	4.082561576	4.2191133	4.355665025	4.492216749	4.628768473	4.765320197	4.901871921	5.039393939	5.179393939	5.319393939	5.459393939	5.599393939	5.739393939	5.879393939	6.020756757	6.170594595	6.320432432	6.47027027	6.620108108	6.769945946	6.919783784	7.071160221	7.224309392	7.377458564	7.530607735	7.683756906	7.836906077	7.990055249	8.146440678	8.303050847	8.459661017	8.616271186	8.772881356	8.929491525	9.089647059	9.252705882	9.415764706	9.578823529	9.741882353	9.904941176	10.07135802	10.24246914	10.41358025	10.58469136	10.75580247	10.92691358	11.18682353	11.51294118	11.83905882	12.20647059	12.61411765	13.02508475	13.49491525	13.96474576	14.49307692	15.03022222	15.64622222	16.28095238	16.94095238	17.68216216	18.48363636	19.36827586	20.376	21.52695652	22.88631579	24.96	28.04	35
SE580500-114725	0	0.085517634	0.171035267	0.256552901	0.342070535	0.427588168	0.513105802	0.598623436	0.684141069	0.769658703	0.855176337	0.94069397	1.029709865	1.126640877	1.223571889	1.320502901	1.417433914	1.514364926	1.611295938	1.70822695	1.805157963	1.902088975	1.999019987	2.1050247	2.211122089	2.317219478	2.423316867	2.529414255	2.635511644	2.741609033	2.847706422	2.953803811	3.067365079	3.18668254	3.306	3.42531746	3.544634921	3.663952381	3.783269841	3.902587302	4.025321101	4.163247706	4.301174312	4.439100917	4.577027523	4.714954128	4.852880734	4.990807339	5.138656126	5.287213439	5.435770751	5.584328063	5.732885375	5.881442688	6.032263549	6.192029756	6.351795962	6.511562168	6.671328374	6.83109458	6.990860786	7.168939213	7.348128725	7.527318236	7.706507747	7.885697259	8.07006435	8.263552124	8.457039897	8.650527671	8.844015444	9.040360111	9.248587258	9.456814404	9.665041551	9.873268698	10.08602339	10.30581871	10.52561404	10.74540936	10.96520468	11.22596429	11.49442857	11.76289286	12.03519038	12.33647295	12.63775551	12.93903808	13.26767857	13.60325893	13.93883929	14.29839806	14.66330097	15.03174863	15.44251366	15.85327869	16.49558974	17.35360544	18.50752294	20.38875	31
SE580530-112700	0	0.073370288	0.146740576	0.220110865	0.293481153	0.366851441	0.440221729	0.513592018	0.586962306	0.660332594	0.733702882	0.807073171	0.880443459	0.953813747	1.028578089	1.105710956	1.182843823	1.25997669	1.337109557	1.414242424	1.491375291	1.568508159	1.645641026	1.722773893	1.79990676	1.877039627	1.954172494	2.033160494	2.114864198	2.196567901	2.278271605	2.359975309	2.441679012	2.523382716	2.60508642	2.686790123	2.768493827	2.850197531	2.931901235	3.014932249	3.104607046	3.194281843	3.28395664	3.373631436	3.463306233	3.55298103	3.642655827	3.732330623	3.82200542	3.911680217	4.001677852	4.112718121	4.223758389	4.334798658	4.445838926	4.556879195	4.667919463	4.778959732	4.89	5.001123188	5.121014493	5.240905797	5.360797101	5.480688406	5.60057971	5.720471014	5.840362319	5.960253623	6.090285714	6.225346939	6.360408163	6.495469388	6.630530612	6.765591837	6.900653061	7.041866029	7.200191388	7.358516746	7.516842105	7.675167464	7.833492823	7.991818182	8.166031746	8.341111111	8.516190476	8.691269841	8.866349206	9.04863354	9.254161491	9.459689441	9.665217391	9.870745342	10.09233083	10.34112782	10.58992481	10.8387218	11.21555556	11.82833333	12.62684211	13.90047619	20
SE580550-112460	0	0.136731419	0.273462838	0.410194257	0.546925676	0.683657095	0.820388514	0.957119932	1.094369427	1.231855626	1.369341826	1.506828025	1.644314225	1.781800425	1.919286624	2.057505376	2.196765591	2.336025806	2.475286022	2.614546237	2.753806452	2.893066667	3.032792321	3.174057592	3.315322862	3.456588133	3.597853403	3.739118674	3.880383944	4.023295775	4.175305164	4.327314554	4.479323944	4.631333333	4.783342723	4.935352113	5.09019874	5.247144935	5.404091129	5.561037324	5.717983519	5.874929714	6.033414634	6.197936992	6.36245935	6.526981707	6.691504065	6.856026423	7.022122538	7.199245077	7.376367615	7.553490153	7.730612691	7.90773523	8.086853303	8.268141097	8.449428891	8.630716685	8.812004479	8.993292273	9.181068525	9.369094077	9.557119628	9.74514518	9.933170732	10.12850985	10.32788177	10.52725369	10.72662562	10.92599754	11.17254237	11.4469322	11.72132203	11.99571186	12.29027322	12.58515483	12.88003643	13.19321932	13.51895372	13.84468813	14.1875969	14.54615725	14.90471761	15.28437799	15.67167464	16.06469816	16.4896063	16.91451444	17.38430906	17.86540862	18.38996656	18.93140468	19.53250471	20.1610661	20.85142857	21.67222222	22.61882353	23.72440433	25.09478261	27.05869919	36
